Object Name,Bounding Box,Area,Overlap Area,Percentage
Bia_Truc_Bach,"(317, 364), (600, 498)",37922,0.0,0.0
Fanta,"(0, 630), (176, 720)",15840,0.0,0.0
Bia_Truc_Bach,"(318, 371), (600, 504)",37506,0.0,0.0
Fanta,"(0, 630), (176, 720)",15840,0.0,0.0
Bia_Truc_Bach,"(318, 374), (601, 506)",37356,0.0,0.0
Fanta,"(0, 631), (176, 720)",15664,0.0,0.0
Bia_Truc_Bach,"(317, 377), (602, 509)",37620,0.0,0.0
Fanta,"(0, 630), (176, 720)",15840,0.0,0.0
Bia_Truc_Bach,"(320, 378), (603, 509)",37073,0.0,0.0
Fanta,"(0, 630), (177, 720)",15930,0.0,0.0
Bia_Truc_Bach,"(322, 378), (607, 510)",37620,0.0,0.0
Fanta,"(0, 630), (177, 720)",15930,0.0,0.0
Bia_Truc_Bach,"(324, 378), (609, 509)",37335,0.0,0.0
Fanta,"(0, 631), (176, 720)",15664,0.0,0.0
Bia_Truc_Bach,"(327, 375), (614, 509)",38458,0.0,0.0
Fanta,"(0, 630), (177, 720)",15930,0.0,0.0
Bia_Truc_Bach,"(341, 370), (621, 508)",38640,0.0,0.0
Fanta,"(0, 630), (176, 720)",15840,0.0,0.0
Bia_Truc_Bach,"(350, 360), (632, 510)",42300,0.0,0.0
Fanta,"(0, 630), (175, 720)",15750,0.0,0.0
Bia_Truc_Bach,"(359, 354), (646, 510)",44772,0.0,0.0
Fanta,"(0, 630), (174, 720)",15660,0.0,0.0
Bia_Truc_Bach,"(372, 349), (655, 508)",44997,0.0,0.0
Fanta,"(0, 630), (175, 720)",15750,0.0,0.0
Bia_Truc_Bach,"(383, 341), (672, 509)",48552,0.0,0.0
Fanta,"(0, 630), (175, 720)",15750,0.0,0.0
Bia_Truc_Bach,"(399, 334), (704, 524)",57950,0.0,0.0
Fanta,"(0, 630), (174, 720)",15660,0.0,0.0
Bia_Truc_Bach,"(415, 334), (717, 520)",56172,0.0,0.0
Fanta,"(0, 631), (174, 720)",15486,0.0,0.0
Bia_Truc_Bach,"(445, 327), (725, 523)",54880,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(457, 314), (754, 530)",64152,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(482, 311), (785, 554)",73629,0.0,0.0
Fanta,"(0, 630), (173, 720)",15570,0.0,0.0
Bia_Truc_Bach,"(503, 308), (803, 553)",73500,0.0,0.0
Fanta,"(0, 630), (174, 720)",15660,0.0,0.0
Bia_Truc_Bach,"(525, 297), (823, 555)",76884,0.0,0.0
Fanta,"(0, 630), (173, 720)",15570,0.0,0.0
Bia_Truc_Bach,"(549, 295), (848, 554)",77441,0.0,0.0
Fanta,"(0, 630), (173, 720)",15570,0.0,0.0
Bia_Truc_Bach,"(572, 292), (869, 553)",77517,0.0,0.0
Fanta,"(0, 630), (173, 720)",15570,0.0,0.0
Bia_Truc_Bach,"(594, 289), (897, 558)",81507,0.0,0.0
Fanta,"(0, 630), (173, 720)",15570,0.0,0.0
Bia_Truc_Bach,"(615, 288), (918, 558)",81810,0.0,0.0
Fanta,"(0, 630), (173, 720)",15570,0.0,0.0
Bia_Truc_Bach,"(655, 288), (934, 558)",75330,0.0,0.0
Fanta,"(0, 630), (174, 720)",15660,0.0,0.0
Bia_Truc_Bach,"(667, 284), (950, 560)",78108,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(698, 282), (965, 558)",73692,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(720, 282), (976, 557)",70400,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(737, 279), (996, 558)",72261,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(757, 272), (1006, 556)",70716,0.0,0.0
Fanta,"(0, 632), (171, 720)",15048,0.0,0.0
Bia_Truc_Bach,"(773, 270), (1018, 553)",69335,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(788, 267), (1027, 550)",67637,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(802, 263), (1033, 550)",66297,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(810, 258), (1036, 550)",65992,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(813, 255), (1036, 546)",64893,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(813, 253), (1038, 541)",64800,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(815, 249), (1037, 536)",63714,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(818, 244), (1040, 529)",63270,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(818, 237), (1039, 522)",62985,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(820, 229), (1037, 518)",62713,62703.1953125,99.98436578141693
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(819, 229), (1038, 518)",63291,62703.1953125,99.07126655053641
Bia_Truc_Bach,"(822, 220), (1039, 507)",62279,0.0,0.0
Fanta,"(0, 632), (173, 720)",15224,0.0,0.0
Bia_Truc_Bach,"(821, 209), (1041, 493)",62480,0.0,0.0
Fanta,"(0, 632), (173, 720)",15224,0.0,0.0
Bia_Truc_Bach,"(822, 198), (1042, 490)",64240,0.0,0.0
Fanta,"(0, 633), (173, 720)",15051,0.0,0.0
Bia_Truc_Bach,"(822, 186), (1048, 463)",62602,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(823, 172), (1046, 453)",62663,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(827, 152), (1059, 427)",63800,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(830, 141), (1048, 408)",58206,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(833, 124), (1053, 396)",59840,0.0,0.0
Fanta,"(0, 632), (173, 720)",15224,0.0,0.0
Bia_Truc_Bach,"(833, 111), (1044, 372)",55071,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(829, 93), (1053, 369)",61824,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(822, 82), (1045, 358)",61548,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(812, 77), (1042, 347)",62100,0.0,0.0
Fanta,"(0, 633), (173, 720)",15051,0.0,0.0
Bia_Truc_Bach,"(803, 71), (1030, 338)",60609,0.0,0.0
Fanta,"(0, 633), (173, 720)",15051,0.0,0.0
Bia_Truc_Bach,"(784, 70), (1013, 334)",60456,0.0,0.0
Fanta,"(0, 633), (173, 720)",15051,0.0,0.0
Bia_Truc_Bach,"(765, 68), (991, 336)",60568,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(740, 70), (970, 333)",60490,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(714, 73), (950, 339)",62776,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(687, 76), (922, 338)",61570,0.0,0.0
Fanta,"(0, 632), (173, 720)",15224,0.0,0.0
Bia_Truc_Bach,"(668, 79), (904, 346)",63012,0.0,0.0
Fanta,"(0, 632), (173, 720)",15224,0.0,0.0
Bia_Truc_Bach,"(641, 83), (869, 353)",61560,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(614, 86), (840, 350)",59664,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(592, 86), (817, 353)",60075,0.0,0.0
Fanta,"(0, 631), (172, 720)",15308,0.0,0.0
Bia_Truc_Bach,"(566, 87), (790, 349)",58688,0.0,0.0
Fanta,"(0, 631), (172, 720)",15308,0.0,0.0
Bia_Truc_Bach,"(547, 87), (771, 346)",58016,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(518, 85), (752, 348)",61542,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(499, 85), (727, 345)",59280,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(476, 84), (707, 346)",60522,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Fanta,"(0, 634), (173, 720)",14878,0.0,0.0
Bia_Truc_Bach,"(451, 86), (678, 353)",60609,60587.10546875,99.96387577546238
Bia_Truc_Bach,"(450, 86), (678, 355)",61332,60587.10546875,98.78547164408465
Bia_Truc_Bach,"(423, 88), (664, 359)",65311,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(400, 87), (647, 354)",65949,0.0,0.0
Fanta,"(0, 633), (173, 720)",15051,0.0,0.0
Bia_Truc_Bach,"(374, 88), (627, 358)",68310,0.0,0.0
Fanta,"(0, 632), (173, 720)",15224,0.0,0.0
Bia_Truc_Bach,"(351, 92), (603, 360)",67536,0.0,0.0
Fanta,"(0, 632), (173, 720)",15224,0.0,0.0
Bia_Truc_Bach,"(328, 96), (581, 361)",67045,0.0,0.0
Fanta,"(0, 630), (173, 720)",15570,0.0,0.0
Bia_Truc_Bach,"(304, 101), (571, 367)",71022,0.0,0.0
Fanta,"(0, 630), (173, 720)",15570,0.0,0.0
Bia_Truc_Bach,"(289, 110), (554, 370)",68900,0.0,0.0
Fanta,"(0, 630), (174, 720)",15660,0.0,0.0
Bia_Truc_Bach,"(271, 115), (535, 376)",68904,0.0,0.0
Fanta,"(0, 630), (173, 720)",15570,0.0,0.0
Bia_Truc_Bach,"(258, 120), (522, 385)",69960,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(247, 123), (515, 387)",70752,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(238, 129), (502, 388)",68376,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(233, 131), (493, 388)",66820,0.0,0.0
Fanta,"(0, 632), (173, 720)",15224,0.0,0.0
Bia_Truc_Bach,"(232, 134), (501, 391)",69133,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(233, 138), (499, 392)",67564,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(233, 143), (510, 396)",70081,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(237, 149), (515, 401)",70056,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(243, 158), (519, 404)",67896,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(241, 167), (520, 412)",68355,0.0,0.0
Fanta,"(0, 630), (173, 720)",15570,0.0,0.0
Bia_Truc_Bach,"(241, 180), (522, 423)",68283,0.0,0.0
Fanta,"(0, 630), (173, 720)",15570,0.0,0.0
Bia_Truc_Bach,"(239, 195), (525, 435)",68640,0.0,0.0
Fanta,"(0, 629), (176, 720)",16016,0.0,0.0
Bia_Truc_Bach,"(235, 217), (523, 445)",65664,0.0,0.0
Fanta,"(0, 629), (176, 720)",16016,0.0,0.0
Bia_Truc_Bach,"(231, 233), (520, 458)",65025,0.0,0.0
Fanta,"(0, 629), (176, 720)",16016,0.0,0.0
Bia_Truc_Bach,"(230, 255), (523, 470)",62995,0.0,0.0
Fanta,"(0, 630), (175, 720)",15750,0.0,0.0
Bia_Truc_Bach,"(228, 279), (526, 491)",63176,0.0,0.0
Fanta,"(0, 629), (175, 720)",15925,0.0,0.0
Bia_Truc_Bach,"(226, 299), (523, 501)",59994,0.0,0.0
Fanta,"(0, 630), (176, 720)",15840,0.0,0.0
Bia_Truc_Bach,"(224, 325), (521, 519)",57618,0.0,0.0
Fanta,"(0, 631), (177, 720)",15753,0.0,0.0
Bia_Truc_Bach,"(221, 349), (515, 529)",52920,0.0,0.0
Bia_Truc_Bach,"(218, 367), (516, 536)",50362,0.0,0.0
Bia_Truc_Bach,"(217, 392), (518, 550)",47558,0.0,0.0
Bia_Truc_Bach,"(211, 410), (520, 560)",46350,0.0,0.0
Bia_Truc_Bach,"(212, 419), (515, 569)",45450,0.0,0.0
Bia_Truc_Bach,"(210, 426), (514, 577)",45904,0.0,0.0
Bia_Truc_Bach,"(211, 428), (515, 583)",47120,0.0,0.0
Bia_Truc_Bach,"(217, 429), (524, 589)",49120,0.0,0.0
Bia_Truc_Bach,"(219, 429), (526, 590)",49427,0.0,0.0
Bia_Truc_Bach,"(223, 426), (534, 589)",50693,0.0,0.0
Bia_Truc_Bach,"(228, 424), (548, 587)",52160,0.0,0.0
Bia_Truc_Bach,"(233, 423), (551, 587)",52152,0.0,0.0
Bia_Truc_Bach,"(244, 420), (563, 580)",51040,0.0,0.0
Bia_Truc_Bach,"(253, 418), (568, 574)",49140,0.0,0.0
Bia_Truc_Bach,"(262, 413), (590, 569)",51168,0.0,0.0
Bia_Truc_Bach,"(286, 411), (592, 567)",47736,0.0,0.0
Bia_Truc_Bach,"(295, 411), (622, 566)",50685,0.0,0.0
Fanta,"(0, 631), (175, 720)",15575,0.0,0.0
Bia_Truc_Bach,"(316, 412), (641, 565)",49725,0.0,0.0
Fanta,"(0, 631), (175, 720)",15575,0.0,0.0
Bia_Truc_Bach,"(326, 410), (659, 566)",51948,0.0,0.0
Fanta,"(0, 631), (174, 720)",15486,0.0,0.0
Bia_Truc_Bach,"(344, 408), (675, 570)",53622,0.0,0.0
Fanta,"(0, 631), (174, 720)",15486,0.0,0.0
Bia_Truc_Bach,"(363, 408), (686, 568)",51680,0.0,0.0
Fanta,"(0, 631), (173, 720)",15397,0.0,0.0
Bia_Truc_Bach,"(378, 412), (700, 569)",50554,0.0,0.0
Fanta,"(0, 632), (173, 720)",15224,0.0,0.0
Bia_Truc_Bach,"(388, 411), (706, 571)",50880,0.0,0.0
Fanta,"(0, 633), (173, 720)",15051,0.0,0.0
Bia_Truc_Bach,"(405, 413), (723, 572)",50562,0.0,0.0
Fanta,"(0, 632), (174, 720)",15312,0.0,0.0
Bia_Truc_Bach,"(422, 413), (744, 574)",51842,0.0,0.0
Fanta,"(0, 633), (173, 720)",15051,0.0,0.0
Bia_Truc_Bach,"(436, 410), (761, 574)",53300,0.0,0.0
Fanta,"(0, 634), (173, 720)",14878,0.0,0.0
Bia_Truc_Bach,"(450, 411), (778, 577)",54448,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(464, 411), (788, 585)",56376,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(484, 409), (803, 589)",57420,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(488, 411), (816, 590)",58712,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(512, 412), (832, 602)",60800,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(529, 412), (845, 614)",63832,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(542, 412), (859, 622)",66570,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(560, 410), (876, 623)",67308,0.0,0.0
Fanta,"(0, 631), (172, 720)",15308,0.0,0.0
Bia_Truc_Bach,"(576, 410), (891, 632)",69930,0.0,0.0
Fanta,"(0, 631), (172, 720)",15308,0.0,0.0
Bia_Truc_Bach,"(587, 406), (909, 640)",75348,0.0,0.0
Fanta,"(0, 631), (172, 720)",15308,0.0,0.0
Bia_Truc_Bach,"(589, 394), (921, 655)",86652,0.0,0.0
Fanta,"(0, 631), (172, 720)",15308,0.0,0.0
Bia_Truc_Bach,"(633, 390), (933, 665)",82500,0.0,0.0
Fanta,"(0, 631), (171, 720)",15219,0.0,0.0
Bia_Truc_Bach,"(655, 385), (944, 668)",81787,0.0,0.0
Fanta,"(0, 631), (171, 720)",15219,0.0,0.0
Fanta,"(0, 632), (171, 720)",15048,0.0,0.0
Bia_Truc_Bach,"(669, 373), (951, 667)",82908,0.0,0.0
Bia_Truc_Bach,"(682, 368), (961, 665)",82863,0.0,0.0
Fanta,"(0, 631), (171, 720)",15219,0.0,0.0
Bia_Truc_Bach,"(697, 359), (963, 662)",80598,0.0,0.0
Fanta,"(0, 631), (171, 720)",15219,0.0,0.0
Bia_Truc_Bach,"(705, 351), (967, 657)",80172,0.0,0.0
Fanta,"(0, 631), (171, 720)",15219,0.0,0.0
Bia_Truc_Bach,"(712, 340), (966, 654)",79756,0.0,0.0
Fanta,"(0, 631), (172, 720)",15308,0.0,0.0
Bia_Truc_Bach,"(727, 334), (964, 647)",74181,0.0,0.0
Fanta,"(0, 631), (171, 720)",15219,0.0,0.0
Bia_Truc_Bach,"(743, 318), (964, 634)",69836,0.0,0.0
Fanta,"(0, 632), (171, 720)",15048,0.0,0.0
Bia_Truc_Bach,"(752, 301), (965, 621)",68160,0.0,0.0
Fanta,"(0, 632), (171, 720)",15048,0.0,0.0
Bia_Truc_Bach,"(764, 289), (964, 609)",64000,0.0,0.0
Fanta,"(0, 632), (171, 720)",15048,0.0,0.0
Bia_Truc_Bach,"(779, 276), (968, 592)",59724,0.0,0.0
Fanta,"(0, 632), (171, 720)",15048,0.0,0.0
Bia_Truc_Bach,"(794, 262), (969, 575)",54775,0.0,0.0
Fanta,"(0, 632), (171, 720)",15048,0.0,0.0
Bia_Truc_Bach,"(806, 250), (972, 559)",51294,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(814, 235), (972, 544)",48822,0.0,0.0
Fanta,"(0, 632), (172, 720)",15136,0.0,0.0
Bia_Truc_Bach,"(825, 223), (973, 529)",45288,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(830, 207), (975, 511)",44080,0.0,0.0
Fanta,"(0, 632), (173, 720)",15224,0.0,0.0
Bia_Truc_Bach,"(840, 193), (976, 500)",41752,0.0,0.0
Fanta,"(0, 633), (173, 720)",15051,0.0,0.0
Bia_Truc_Bach,"(841, 181), (976, 487)",41310,0.0,0.0
Fanta,"(0, 633), (173, 720)",15051,0.0,0.0
Bia_Truc_Bach,"(842, 170), (974, 477)",40524,0.0,0.0
Fanta,"(0, 633), (173, 720)",15051,0.0,0.0
Bia_Truc_Bach,"(840, 163), (972, 465)",39864,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(838, 158), (970, 459)",39732,0.0,0.0
Bia_Truc_Bach,"(835, 156), (966, 457)",39431,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(830, 158), (963, 459)",40033,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(829, 159), (961, 461)",39864,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(828, 161), (961, 464)",40299,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(828, 163), (960, 466)",39996,0.0,0.0
Fanta,"(0, 634), (172, 720)",14792,0.0,0.0
Bia_Truc_Bach,"(828, 166), (960, 473)",40524,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
Bia_Truc_Bach,"(830, 170), (962, 481)",41052,0.0,0.0
Fanta,"(0, 633), (173, 720)",15051,0.0,0.0
Bia_Truc_Bach,"(831, 177), (965, 487)",41540,0.0,0.0
Fanta,"(0, 633), (172, 720)",14964,0.0,0.0
